0.364165, 0.018241, 2.962184, 15.176380
0.580326, 0.043231, 2.941409, 14.215085
0.496916, 0.087681, 2.916404, 14.373206
0.441092, 0.101418, 2.898466, 14.513748
0.220836, 0.063344, 2.901363, 15.492929
0.217361, 0.072138, 2.892470, 15.464448
0.127388, 0.054739, 2.874000, 15.849513
0.471165, 0.233902, 2.789179, 13.810020
0.381471, 0.214197, 2.795882, 14.223384
0.384015, 0.266333, 2.747305, 13.931933
0.066165, 0.048431, 2.856652, 16.086201
0.391576, 0.355050, 2.644361, 12.916483
0.335174, 0.354174, 2.638791, 13.105894
0.175782, 0.187207, 2.777549, 15.082579
0.138855, 0.190921, 2.760622, 15.206346
0.131458, 0.196540, 2.753023, 15.210662
0.150464, 0.258543, 2.699254, 14.672151
0.184886, 0.336661, 2.630159, 13.667782
0.148418, 0.316594, 2.642831, 13.944436
0.097384, 0.271821, 2.663515, 14.629632
0.114827, 0.386152, 2.551461, 13.215397
0.050002, 0.197144, 2.717092, 15.412785
0.036206, 0.282850, 2.626312, 14.635210
0.035024, 0.314128, 2.596617, 14.238733
0.019874, 0.347435, 2.558883, 13.849782
-0.017140, 0.440925, 2.460463, 12.612716
-0.020526, 0.235713, 2.639545, 15.266255
-0.067229, 0.354457, 2.496070, 13.803037
-0.082963, 0.374830, 2.471674, 13.485873
-0.035691, 0.113227, 2.752273, 16.169931
-0.134676, 0.361184, 2.450144, 13.567590
-0.085708, 0.199762, 2.625229, 15.580649
-0.059239, 0.125617, 2.720003, 16.128756
-0.250344, 0.397665, 2.377503, 13.067279
-0.266908, 0.389404, 2.367187, 13.122995
-0.264675, 0.346337, 2.394532, 13.686440
-0.179731, 0.216814, 2.539634, 15.466588
-0.116525, 0.120533, 2.678236, 16.230090
-0.297586, 0.271089, 2.408211, 14.555112
-0.264882, 0.200621, 2.487673, 15.571935
-0.154976, 0.103763, 2.664506, 16.390404
-0.305040, 0.171885, 2.469333, 15.780228
-0.090641, 0.048552, 2.771034, 16.615105
-0.416645, 0.183695, 2.354846, 15.255426
-0.248360, 0.095058, 2.603641, 16.488567
-0.386710, 0.105652, 2.438021, 16.307755
-0.283492, 0.064769, 2.592064, 16.790013
-0.358584, 0.063560, 2.505184, 16.918140
-0.373592, 0.033712, 2.515738, 17.187398
-0.231752, 0.014123, 2.692628, 17.145880
-0.486785, -0.025786, 2.439125, 17.511594
-0.443236, -0.040487, 2.498193, 17.804841
-0.482096, -0.073104, 2.479728, 17.971897
-0.470161, -0.118410, 2.528193, 18.311451
-0.390964, -0.119665, 2.620092, 18.181043
-0.471067, -0.163817, 2.561156, 18.565841
-0.153359, -0.067172, 2.810341, 17.303899
-0.220757, -0.112846, 2.791938, 17.703863
-0.102338, -0.064596, 2.843348, 17.121950
-0.261976, -0.186454, 2.804999, 18.129306
-0.275355, -0.220525, 2.812753, 18.313169
-0.222439, -0.197094, 2.841025, 18.027646
-0.361019, -0.364976, 2.784422, 19.320188
-0.220852, -0.265780, 2.877271, 18.267918
-0.186996, -0.244451, 2.891089, 18.062915
-0.246008, -0.351252, 2.886836, 18.693153
-0.113688, -0.186739, 2.905733, 17.591630
-0.250131, -0.466394, 2.918788, 19.151555
-0.067626, -0.144080, 2.911361, 17.273700
-0.204871, -0.560570, 2.959280, 19.346706
-0.151803, -0.509913, 2.991931, 18.934331
-0.061445, -0.259053, 2.977355, 17.628930
-0.008019, -0.042239, 2.892574, 16.705003
-0.062814, -0.552668, 3.041979, 18.662459
-0.009463, -0.521692, 3.070056, 18.260753
0.026418, -0.531675, 3.083161, 18.103861
0.055355, -0.546720, 3.092265, 18.016766
0.029624, -0.159297, 2.973935, 16.969243
0.083899, -0.359288, 3.064598, 17.327440
0.062291, -0.195256, 3.005250, 16.988859
0.212429, -0.551664, 3.140198, 17.370572
0.196277, -0.457552, 3.123571, 17.171656
0.153415, -0.321013, 3.077166, 16.968635
0.075367, -0.129832, 2.974502, 16.714621
0.197141, -0.283565, 3.082061, 16.719207
0.219803, -0.277349, 3.087757, 16.623484
0.360599, -0.404320, 3.136468, 16.368924
0.351264, -0.361351, 3.125425, 16.299343
0.451500, -0.394974, 3.141814, 15.982754
0.337289, -0.265625, 3.101654, 16.145838
0.175386, -0.111741, 3.001307, 16.362097
0.463029, -0.260307, 3.111069, 15.652707
0.491996, -0.242111, 3.107341, 15.498913
0.423686, -0.191751, 3.077567, 15.631126
0.512450, -0.193415, 3.082867, 15.275216
0.410807, -0.132326, 3.048141, 15.516009
0.432220, -0.090623, 3.030056, 15.313313
0.390638, -0.071701, 3.017528, 15.426706
0.092488, -0.009098, 2.913395, 16.249357
0.193968, -0.009737, 2.951544, 15.907078
0.606639, 0.034179, 2.944880, 14.142407
0.754384, 0.070133, 2.888129, 13.293412
0.663322, 0.107765, 2.872756, 13.570733
0.689792, 0.163109, 2.819781, 13.215887
0.761511, 0.202645, 2.770465, 12.575069
0.596221, 0.219082, 2.787968, 13.365544
0.609374, 0.265513, 2.738981, 12.969653
0.649834, 0.315977, 2.654447, 12.198576
0.512458, 0.322641, 2.680834, 12.876328
0.466980, 0.321618, 2.687555, 13.055874
0.473338, 0.376526, 2.611081, 12.438268
0.418506, 0.387130, 2.598942, 12.486035
0.490133, 0.497853, 2.441250, 10.770291
0.452966, 0.500680, 2.441955, 10.853166
0.405986, 0.497429, 2.449969, 11.067557
0.381425, 0.557966, 2.400398, 10.277023
0.347197, 0.564060, 2.398699, 10.308062
0.251857, 0.487952, 2.475422, 11.755696
0.250723, 0.619933, 2.360897, 9.838730
0.213156, 0.572170, 2.403458, 10.698916
0.196949, 0.622350, 2.361397, 10.052255
0.150736, 0.646862, 2.342619, 9.914414
0.073712, 0.557240, 2.399386, 11.109557
0.056277, 0.516333, 2.423630, 11.556154
0.011996, 0.541849, 2.400219, 11.323114
-0.000019, 0.579596, 2.373624, 10.934210
-0.054404, 0.638622, 2.311448, 10.304524
-0.092984, 0.637599, 2.295376, 10.310601
-0.096477, 0.478784, 2.396680, 12.038124
-0.163755, 0.559175, 2.316167, 11.130542
-0.190900, 0.531835, 2.322341, 11.416080
-0.215461, 0.481833, 2.343250, 11.984137
-0.223636, 0.455091, 2.355396, 12.328626
-0.270469, 0.474590, 2.313893, 12.011189
-0.349566, 0.538164, 2.234313, 11.532041
-0.322379, 0.431129, 2.293246, 12.436435
-0.378088, 0.425713, 2.257057, 12.502617
-0.419739, 0.424842, 2.229330, 12.543282
-0.395408, 0.368291, 2.266079, 13.068995
-0.494639, 0.396081, 2.189073, 12.878340
-0.516129, 0.362893, 2.185097, 13.146540
-0.449754, 0.258550, 2.274618, 14.238391
-0.501798, 0.247305, 2.234295, 14.214016
-0.479950, 0.220417, 2.269856, 14.609308
-0.503062, 0.163534, 2.288139, 15.223203
-0.462988, 0.141900, 2.340627, 15.616381
-0.577407, 0.111026, 2.260971, 15.508774
-0.565402, 0.092793, 2.284027, 15.787024
-0.490418, 0.060920, 2.371518, 16.512969
-0.542194, 0.022324, 2.353212, 16.752647
-0.652466, -0.026019, 2.295292, 16.797373
-0.543468, -0.057606, 2.408477, 17.535583
-0.525647, -0.084302, 2.444761, 17.879466
-0.590130, -0.129878, 2.419915, 17.967990
-0.668494, -0.196627, 2.398226, 18.182076
-0.536157, -0.196563, 2.514000, 18.719829
-0.610027, -0.245119, 2.477847, 18.778153
-0.609450, -0.304269, 2.497809, 19.214398
-0.511362, -0.291342, 2.595752, 19.323975
-0.568043, -0.402068, 2.577812, 19.910355
-0.499422, -0.385901, 2.642614, 19.863152
-0.509537, -0.477490, 2.665453, 20.381581
-0.500036, -0.493719, 2.681209, 20.477258
-0.449508, -0.530776, 2.741212, 20.499110
-0.358250, -0.480176, 2.821620, 19.774119
-0.444500, -0.624147, 2.749592, 21.024721
-0.339578, -0.574870, 2.846952, 20.185687
-0.284816, -0.576405, 2.898413, 19.863047
-0.229656, -0.565294, 2.943565, 19.469712
-0.263552, -0.707666, 2.921610, 20.309323
-0.231686, -0.748128, 2.946766, 20.306196
-0.126422, -0.603054, 3.008784, 19.189787
-0.104383, -0.753617, 3.022943, 19.633138
-0.071058, -0.682392, 3.040232, 19.182909
-0.045466, -0.799761, 3.045070, 19.483036
0.040272, -0.680696, 3.090459, 18.537500
0.072269, -0.820875, 3.087604, 18.812451
0.118056, -0.740034, 3.115295, 18.345269
0.213701, -0.869001, 3.121015, 18.235680
0.197182, -0.651763, 3.137525, 17.687100
0.263008, -0.697991, 3.155360, 17.517331
0.257421, -0.626019, 3.153493, 17.363305
0.411832, -0.803088, 3.158070, 17.006565
0.464535, -0.763882, 3.169938, 16.677588
0.396419, -0.605266, 3.164309, 16.653338
0.500492, -0.673180, 3.173748, 16.334020
0.598991, -0.639295, 3.160139, 15.748714
0.571738, -0.570544, 3.162394, 15.768456
0.591992, -0.537935, 3.159070, 15.634048
0.577125, -0.419513, 3.141321, 15.486874
0.560887, -0.357662, 3.128896, 15.431653
0.763243, -0.447616, 3.119781, 14.674559
0.791683, -0.379694, 3.093076, 14.386287
0.738990, -0.337099, 3.099589, 14.597971
0.682755, -0.256577, 3.087900, 14.697550
0.698674, -0.193480, 3.057166, 14.463569
0.797836, -0.160177, 3.016294, 13.953130
0.836455, -0.113349, 2.976310, 13.553126
0.833270, -0.083814, 2.961246, 13.451354
0.803434, -0.005666, 2.930181, 13.383446
0.952561, 0.050978, 2.816774, 12.236490
0.835809, 0.102155, 2.824336, 12.655576
0.833995, 0.147464, 2.785990, 12.434720
0.923249, 0.216688, 2.662522, 11.308207
0.856805, 0.253642, 2.657999, 11.506415
0.747889, 0.262496, 2.710926, 12.245829
0.710528, 0.331090, 2.617719, 11.702276
0.744415, 0.407643, 2.495148, 10.653925
0.651372, 0.373378, 2.570706, 11.564475
0.635948, 0.420914, 2.509175, 11.130478
0.628582, 0.486669, 2.393523, 9.855364
0.605174, 0.530057, 2.351526, 9.228517
0.541348, 0.576075, 2.329525, 8.869980
0.498712, 0.542979, 2.388437, 9.871609
0.504448, 0.611185, 2.306992, 8.497355
0.410096, 0.602940, 2.354968, 9.461086
0.388510, 0.627673, 2.335130, 9.164209
0.361869, 0.695716, 2.267354, 8.068405
0.295500, 0.712662, 2.274552, 8.304553
0.258190, 0.749643, 2.246979, 7.908712
0.223424, 0.735793, 2.263396, 8.296934
0.162792, 0.737542, 2.264703, 8.553636
0.107794, 0.683031, 2.313745, 9.593636
0.062279, 0.725090, 2.279965, 9.200070
0.033617, 0.713287, 2.290883, 9.493911
-0.026192, 0.706378, 2.279193, 9.592089
-0.099609, 0.796988, 2.223925, 9.424081
-0.112582, 0.714668, 2.253599, 9.719792
-0.191873, 0.766030, 2.219848, 9.855890
-0.207467, 0.725251, 2.232437, 10.052138
-0.255637, 0.731611, 2.219542, 10.228891
-0.295879, 0.666986, 2.218702, 10.681207
-0.340003, 0.650140, 2.195916, 10.828157
-0.379214, 0.608971, 2.186148, 11.121282
-0.370986, 0.566307, 2.208722, 11.378051
-0.454600, 0.586128, 2.154921, 11.488540
-0.452715, 0.508845, 2.177020, 11.813156
-0.462722, 0.447364, 2.192565, 12.372773
-0.528381, 0.493466, 2.133322, 12.021695
-0.534265, 0.388446, 2.164625, 12.897860
-0.621800, 0.424293, 2.096922, 12.649884
-0.643153, 0.392483, 2.093581, 12.883684
-0.674999, 0.323687, 2.095299, 13.359459
-0.632529, 0.262108, 2.143828, 13.957606
-0.609253, 0.199946, 2.189502, 14.538395
-0.722259, 0.218191, 2.106500, 14.272419
-0.684642, 0.150654, 2.166598, 14.913156
-0.761670, 0.117093, 2.136244, 15.180605
-0.778493, 0.049945, 2.163724, 15.822746
-0.765867, 0.044545, 2.172573, 15.842056
-0.703839, -0.013521, 2.242971, 16.437048
-0.721772, -0.054109, 2.258648, 16.788535
-0.787553, -0.113018, 2.253979, 17.163771
-0.718018, -0.159799, 2.331481, 17.666855
-0.695669, -0.196090, 2.372973, 18.034290
-0.744307, -0.262417, 2.372157, 18.367776
-0.776192, -0.356010, 2.380661, 19.063357
-0.729634, -0.396952, 2.425910, 19.440717
-0.711672, -0.395355, 2.440171, 19.482493
-0.630300, -0.411705, 2.516823, 19.897023
-0.663752, -0.526387, 2.515443, 20.602225
-0.683756, -0.592102, 2.496590, 21.093938
-0.567608, -0.550338, 2.614638, 20.861147
-0.577069, -0.637828, 2.606605, 21.488698
-0.575734, -0.725386, 2.610523, 22.034779
-0.504428, -0.778393, 2.684855, 22.230782
-0.488418, -0.784427, 2.698245, 22.190135
-0.418985, -0.849696, 2.763318, 22.115079
-0.354893, -0.827634, 2.826463, 21.552822
-0.315004, -0.841058, 2.862119, 21.350396
-0.284321, -0.960543, 2.860847, 21.827336
-0.235994, -0.984678, 2.891336, 21.642737
-0.154872, -1.024221, 2.925664, 21.291369
-0.126076, -1.040886, 2.935596, 21.170416
-0.061689, -0.985639, 2.997276, 20.434540
0.039426, -0.998839, 3.040275, 19.754942
0.079328, -1.055179, 3.028474, 19.698754
0.134573, -1.028373, 3.057525, 19.255382
0.223894, -1.033068, 3.083524, 18.705596
0.271584, -1.043916, 3.088676, 18.413405
0.399225, -1.029699, 3.105640, 17.572696
0.367032, -0.922337, 3.131107, 17.496682
0.460916, -0.893624, 3.144434, 16.922751
0.477788, -0.815071, 3.161060, 16.701810
0.599213, -0.861536, 3.140055, 16.039723
0.563512, -0.742901, 3.166807, 16.127467
0.662109, -0.784662, 3.147061, 15.640768
0.758089, -0.713523, 3.138563, 15.052995
0.751413, -0.634540, 3.139400, 15.000174
0.837195, -0.619550, 3.108172, 14.430778
0.754445, -0.530215, 3.136233, 14.854258
0.778348, -0.491295, 3.124873, 14.667588
0.952297, -0.500142, 3.064046, 13.681682
0.894862, -0.384768, 3.056863, 13.807788
0.862289, -0.321095, 3.052949, 13.897131
0.957389, -0.256884, 3.001434, 13.326368
1.004540, -0.239731, 2.972169, 12.924986
0.901110, -0.115836, 2.949304, 13.155241
0.975176, -0.094824, 2.904535, 12.658846
0.866026, -0.008596, 2.904075, 13.027930
1.028551, 0.012563, 2.807622, 11.932749
1.065703, 0.094753, 2.693656, 11.061786
1.031492, 0.176654, 2.630897, 10.729525
1.029219, 0.205622, 2.599098, 10.496689
1.006120, 0.267292, 2.543398, 10.131926
0.948220, 0.373329, 2.400396, 8.767958
0.875253, 0.392850, 2.421134, 9.285980
0.844123, 0.399878, 2.432477, 9.536706
0.822043, 0.479128, 2.300769, 8.049550
0.735645, 0.495464, 2.330093, 8.806464
0.693228, 0.554954, 2.268919, 7.861558
0.645747, 0.551581, 2.306922, 8.469264
0.603334, 0.579863, 2.294954, 8.275691
0.623024, 0.670246, 2.159538, 5.911182
0.554174, 0.707830, 2.160730, 6.018306
0.488305, 0.737150, 2.170144, 6.318891
0.455947, 0.724297, 2.197484, 6.798881
0.356399, 0.747031, 2.211109, 7.182464
0.330747, 0.756779, 2.212802, 7.280578
0.296390, 0.782855, 2.206811, 7.352797
0.264668, 0.831215, 2.190062, 7.348519
0.211615, 0.865345, 2.180267, 7.500075
0.114329, 0.876047, 2.180188, 7.888407
0.071894, 0.838227, 2.206816, 8.295648
0.028053, 0.923530, 2.182887, 8.482918
-0.037130, 0.898786, 2.193869, 8.949586
-0.078899, 0.872280, 2.197094, 9.173209
-0.150283, 0.867505, 2.188929, 9.515842
-0.163005, 0.840801, 2.195211, 9.583702
-0.236415, 0.801319, 2.203489, 10.063143
-0.270282, 0.804468, 2.198024, 10.298151
-0.335716, 0.829567, 2.176062, 10.751989
-0.352949, 0.710053, 2.178962, 10.706946
-0.390521, 0.700750, 2.164651, 10.908733
-0.426576, 0.663467, 2.155132, 11.170037
-0.472608, 0.624421, 2.141708, 11.483235
-0.591196, 0.631186, 2.072736, 11.851139
-0.587090, 0.611545, 2.078206, 11.886671
-0.597280, 0.559673, 2.079585, 12.038598
-0.617165, 0.462571, 2.087884, 12.422240
-0.679605, 0.442946, 2.055274, 12.692075
-0.692161, 0.418417, 2.055121, 12.862394
-0.691462, 0.354253, 2.075523, 13.222405
-0.741397, 0.312581, 2.057527, 13.584676
-0.745915, 0.292726, 2.060905, 13.708146
-0.805429, 0.209544, 2.067810, 14.471369
-0.824417, 0.163358, 2.082004, 14.910069
-0.766339, 0.133207, 2.125514, 15.046635
-0.814351, 0.102081, 2.119153, 15.437287
-0.865408, 0.003619, 2.146915, 16.439900
-0.856782, -0.026981, 2.167823, 16.621386
-0.904861, -0.087794, 2.178569, 17.113283
-0.887617, -0.151122, 2.222438, 17.449344
-0.830169, -0.191920, 2.280323, 17.759435
-0.815429, -0.261774, 2.329666, 18.335627
-0.872861, -0.342058, 2.319797, 18.973604
-0.787156, -0.362416, 2.376094, 19.112449
-0.841205, -0.437736, 2.367153, 19.689837
-0.854897, -0.527654, 2.378447, 20.398223
-0.792978, -0.551911, 2.415602, 20.601002
-0.746954, -0.584932, 2.444221, 20.881693
-0.754498, -0.634505, 2.439087, 21.291073
-0.680507, -0.707654, 2.500719, 22.011409
-0.651537, -0.769744, 2.533271, 22.425942
-0.651039, -0.853170, 2.540343, 22.964035
-0.557301, -0.856647, 2.633812, 22.793144
-0.557375, -0.963278, 2.626928, 23.310706
-0.524628, -0.984361, 2.654094, 23.299822
-0.423300, -0.941282, 2.746396, 22.639034
-0.365367, -0.960448, 2.795918, 22.354757
-0.300458, -1.005184, 2.838565, 22.174814
-0.257610, -1.013622, 2.871946, 21.925249
-0.159987, -1.061083, 2.906628, 21.487272
-0.122602, -1.168755, 2.889931, 21.672579
-0.023651, -1.093168, 2.974050, 20.707794
0.027646, -1.141474, 2.975508, 20.544621
0.130437, -1.229911, 2.968897, 20.136327
0.162216, -1.095051, 3.037095, 19.312077
0.253916, -1.221977, 3.009374, 19.173148
0.325278, -1.120657, 3.059914, 18.264920
0.400751, -1.072176, 3.087426, 17.633302
0.484457, -1.149443, 3.061083, 17.254615
0.593184, -1.089245, 3.075439, 16.467444
0.619493, -1.120311, 3.058429, 16.350801
0.703807, -1.047193, 3.078464, 15.690288
0.809313, -0.982358, 3.073961, 14.872044
0.785143, -0.885177, 3.102565, 15.016287
0.817874, -0.825777, 3.102614, 14.765128
0.945376, -0.826255, 3.056282, 13.916642
1.001126, -0.768932, 3.047199, 13.522321
1.069477, -0.704282, 3.010033, 13.036740
1.007038, -0.627810, 3.045141, 13.432765
1.035520, -0.548278, 3.026714, 13.213461
1.123612, -0.479494, 2.962297, 12.486986
1.080206, -0.360979, 2.957232, 12.595327
1.170104, -0.335020, 2.885455, 11.794164
1.165478, -0.280690, 2.871971, 11.742673
1.104340, -0.162141, 2.856557, 11.901423
1.141826, -0.090592, 2.788058, 11.390304
